Date,Open,High,Low,Close,Adj Close,Volume
2020-02-21,88.000000,88.389999,87.000000,87.360001,84.595169,5800500
2020-02-24,84.529999,86.050003,84.260002,84.519997,81.845039,8313600
2020-02-25,85.019997,85.349998,81.669998,82.190002,79.588791,9404000
2020-02-26,82.599998,83.239998,80.639999,80.669998,78.116898,10541500
2020-02-27,78.830002,80.870003,77.360001,78.290001,75.812225,17120800
2020-02-28,76.169998,78.809998,75.720001,78.430000,75.947784,19108600
2020-03-02,77.919998,82.410004,77.660004,82.379997,79.772789,14258700
2020-03-03,82.300003,82.620003,78.110001,78.599998,76.112404,12395900
2020-03-04,79.290001,80.199997,77.879997,79.669998,77.148544,10999600
2020-03-05,77.900002,77.900002,75.279999,76.190002,73.778687,12545300
2020-03-06,73.459999,75.709999,72.050003,75.339996,72.955582,18080100
2020-03-09,70.580002,74.029999,70.080002,70.830002,68.588318,15930300
2020-03-10,72.559998,74.949997,70.029999,74.870003,72.500458,18414000
2020-03-11,72.830002,74.269997,67.400002,68.300003,66.138397,17138000
2020-03-12,62.950001,66.790001,61.459999,62.099998,60.134617,25170600
2020-03-13,65.650002,70.180000,63.509998,69.919998,67.707123,19247200
2020-03-16,60.630001,63.950001,58.110001,58.590000,56.735699,23354300
2020-03-17,59.549999,59.619999,53.610001,58.980000,57.113358,25045200
2020-03-18,55.549999,57.650002,50.020000,56.330002,54.547230,28770600
2020-03-19,56.230000,63.360001,53.549999,61.410000,59.466446,25167400
2020-03-20,62.299999,65.680000,57.910000,58.029999,56.193428,28420600
2020-03-23,57.230000,57.439999,54.000000,56.549999,54.760265,24905800
2020-03-24,62.610001,65.160004,61.000000,64.879997,62.826630,28286200
2020-03-25,66.830002,69.639999,63.490002,65.809998,63.727188,22977200
2020-03-26,66.709999,71.580002,66.250000,69.900002,67.687752,20997500
2020-03-27,66.680000,68.250000,64.820000,66.339996,64.240417,18950500
2020-03-30,66.559998,68.220001,64.580002,67.860001,65.712326,14199700
2020-03-31,67.180000,68.320000,65.309998,65.739998,63.659412,20109800
2020-04-01,63.000000,64.760002,61.580002,62.619999,60.638153,12880400
2020-04-02,65.750000,68.699997,62.910000,65.000000,62.942837,18175000
2020-04-03,64.470001,64.750000,60.900002,63.049999,61.054550,14676500
2020-04-06,66.269997,68.339996,64.410004,67.790001,65.644531,18010800
2020-04-07,71.570000,72.480003,68.330002,68.709999,66.535408,13799400
2020-04-08,69.580002,71.919998,68.540001,71.570000,69.304909,10417600
2020-04-09,71.199997,74.260002,70.139999,73.879997,71.541786,19748100
2020-04-13,73.519997,73.599998,70.349998,71.760002,69.488892,11191800
2020-04-14,73.690002,74.330002,72.660004,73.669998,71.338432,10912000
2020-04-15,72.010002,73.180000,70.709999,72.550003,70.253876,10642500
2020-04-16,73.110001,73.760002,71.349998,73.510002,71.183502,11946800
2020-04-17,76.620003,77.389999,74.970001,77.099998,74.659882,14268400
2020-04-20,76.019997,76.980003,75.080002,75.320000,72.936218,9684700
2020-04-21,73.400002,73.959999,71.739998,72.720001,70.418495,10345800
2020-04-22,74.550003,78.059998,74.430000,77.449997,74.998795,11347000
2020-04-23,77.330002,77.669998,74.260002,75.150002,72.771606,15513400
2020-04-24,75.750000,76.029999,74.209999,75.580002,73.187988,8456000
2020-04-27,76.680000,78.040001,76.540001,77.739998,75.279625,8258500
2020-04-28,78.669998,79.610001,76.959999,78.690002,76.199562,12801400
2020-04-29,78.180000,78.750000,76.720001,76.860001,74.427483,24575500
2020-04-30,76.830002,77.639999,75.190002,76.730003,74.301598,15186000
2020-05-01,74.900002,75.879997,73.209999,73.790001,71.454636,11216700
2020-05-04,72.580002,72.620003,71.260002,71.889999,69.614769,12921800
2020-05-05,74.959999,75.080002,72.889999,72.900002,70.592819,12976000
2020-05-06,73.769997,74.849998,72.860001,72.959999,70.650909,12740900
2020-05-07,73.809998,76.029999,73.370003,76.000000,74.010597,13360500
2020-05-08,77.250000,77.930000,75.760002,77.870003,75.831665,11917200
2020-05-11,76.620003,77.180000,75.800003,75.870003,73.884010,9004500
2020-05-12,76.000000,76.730003,74.339996,74.349998,72.403786,8549900
2020-05-13,74.459999,75.750000,72.919998,73.620003,71.692902,11532700
2020-05-14,72.320000,74.290001,70.650002,74.190002,72.247986,11932300
2020-05-15,72.809998,74.639999,72.669998,74.160004,72.218765,9489100
2020-05-18,76.860001,77.500000,76.199997,76.230003,74.234581,8903200
2020-05-19,76.400002,77.220001,75.760002,75.860001,73.874268,6484900
2020-05-20,77.230003,77.839996,76.519997,77.760002,75.724533,7790500
2020-05-21,78.599998,79.379997,77.889999,78.050003,76.006950,10312600
2020-05-22,77.900002,78.050003,76.519997,77.620003,75.588203,7653300
2020-05-26,79.599998,79.919998,77.580002,77.760002,75.724533,8422200
2020-05-27,78.980003,78.980003,77.389999,78.599998,76.542534,8245300
2020-05-28,78.639999,80.059998,77.930000,78.540001,76.484108,8331400
2020-05-29,78.620003,78.639999,77.260002,77.989998,75.948509,10043600
2020-06-01,77.660004,78.650002,76.769997,78.320000,76.269875,7922000
2020-06-02,77.970001,78.260002,76.790001,77.779999,75.744003,9521000
2020-06-03,78.449997,79.949997,78.300003,79.580002,77.496895,9956700
2020-06-04,79.309998,80.169998,78.470001,78.739998,76.678879,7667600
2020-06-05,80.330002,82.330002,79.970001,82.139999,79.989876,12030800
2020-06-08,83.080002,83.620003,82.180000,83.559998,81.372711,10229600
2020-06-09,82.620003,83.220001,81.760002,82.370003,80.213860,7999800
2020-06-10,79.879997,80.029999,78.199997,79.010002,76.941803,19683800
2020-06-11,75.750000,76.790001,72.150002,72.570000,70.670387,26422200
2020-06-12,75.000000,76.720001,73.809998,76.379997,74.380646,18529800
2020-06-15,74.300003,77.910004,74.080002,76.959999,74.945465,14644700
2020-06-16,78.790001,78.940002,76.389999,77.839996,75.802429,10890100
2020-06-17,78.070000,78.290001,76.680000,77.099998,75.081802,6906700
2020-06-18,76.720001,76.790001,75.800003,76.309998,74.312485,8486000
2020-06-19,77.029999,77.379997,74.879997,75.400002,73.426308,12538600
2020-06-22,74.900002,75.650002,73.919998,75.400002,73.426308,8238600
2020-06-23,76.330002,76.370003,75.070000,75.489998,73.513947,8076600
2020-06-24,74.900002,74.919998,72.000000,73.639999,71.712387,12306400
2020-06-25,73.220001,74.110001,72.169998,73.849998,71.916878,8624800
2020-06-26,73.629997,73.769997,71.250000,71.570000,69.696564,17627800
2020-06-29,71.410004,73.500000,71.059998,73.480003,71.556564,8653000
2020-06-30,73.580002,73.879997,72.809998,73.589996,71.663673,11324000
2020-07-01,74.000000,74.690002,73.379997,74.029999,72.092171,6750000
2020-07-02,75.040001,75.089996,73.639999,73.779999,71.848717,6544400
2020-07-06,74.930000,75.480003,74.160004,75.440002,73.465263,7235300
2020-07-07,75.129997,75.230003,74.000000,74.250000,72.306404,7515100
2020-07-08,74.070000,74.500000,73.330002,74.139999,72.199287,7346200
2020-07-09,73.730003,74.220001,71.930000,73.570000,71.644203,9618200
2020-07-10,73.000000,74.559998,72.739998,74.290001,72.345352,7524200
2020-07-13,74.559998,74.839996,72.489998,72.650002,70.748291,9464500
2020-07-14,72.000000,72.970001,71.820000,72.730003,70.826187,8780900
2020-07-15,74.459999,75.809998,73.959999,75.610001,73.630806,10300700
2020-07-16,74.900002,75.139999,73.680000,74.389999,72.442734,6649300
2020-07-17,74.430000,74.550003,73.209999,74.160004,72.218765,6087500
2020-07-20,74.160004,75.220001,73.629997,74.959999,72.997826,8832700
2020-07-21,75.779999,76.800003,75.269997,75.440002,73.465263,10637500
2020-07-22,75.519997,77.330002,75.120003,77.239998,75.218140,9213100
2020-07-23,76.879997,77.070000,74.900002,75.360001,73.387360,7795100
2020-07-24,75.279999,76.000000,75.110001,75.779999,73.796356,5673400
2020-07-27,75.889999,76.709999,75.540001,76.459999,74.458557,6771100
2020-07-28,76.300003,76.389999,74.559998,74.639999,72.686195,12273400
2020-07-29,77.559998,78.489998,76.900002,77.419998,75.393433,15261100
2020-07-30,76.629997,76.980003,75.400002,76.639999,74.633842,7889800
2020-07-31,76.239998,76.540001,75.480003,76.529999,74.526726,7423800
2020-08-03,76.480003,76.599998,75.440002,75.500000,73.523682,7138300
2020-08-04,75.370003,75.489998,74.760002,75.129997,73.163376,12792400
2020-08-05,75.349998,75.989998,75.330002,75.779999,73.796356,7780800
2020-08-06,75.199997,75.919998,74.940002,75.660004,74.080299,6764800
2020-08-07,75.480003,75.930000,75.209999,75.790001,74.207581,6569300
2020-08-10,75.820000,77.669998,75.809998,77.470001,75.852516,6604300
2020-08-11,78.269997,79.980003,78.000000,78.870003,77.223274,10238500
2020-08-12,79.589996,79.690002,78.669998,79.290001,77.634514,5378000
2020-08-13,78.919998,79.639999,78.839996,79.019997,77.370148,4383400
2020-08-14,78.540001,78.930000,78.019997,78.370003,76.733727,3771300
2020-08-17,78.599998,78.959999,78.120003,78.949997,77.301605,5360400
2020-08-18,79.150002,79.360001,78.349998,78.989998,77.340775,5272700
2020-08-19,79.180000,79.389999,77.430000,77.629997,76.009171,6840600
2020-08-20,77.029999,77.650002,76.459999,77.220001,75.607735,5099500
2020-08-21,76.940002,77.269997,76.690002,77.070000,75.460869,5594100
2020-08-24,77.709999,79.139999,77.250000,78.680000,77.037247,5867400
2020-08-25,80.059998,83.070000,79.790001,82.720001,80.992897,17659500
2020-08-26,82.419998,82.750000,81.879997,82.410004,80.689369,7934300
2020-08-27,82.750000,83.639999,82.500000,83.410004,81.668503,9099200
2020-08-28,83.790001,85.290001,83.430000,85.000000,83.225304,9303900
2020-08-31,84.629997,85.360001,84.029999,84.470001,82.706360,6401600
2020-09-01,84.699997,86.089996,84.230003,86.050003,84.253372,8166100
2020-09-02,86.510002,88.750000,86.290001,88.349998,86.505341,11378900
2020-09-03,88.599998,88.980003,85.690002,86.480003,84.674400,11036600
2020-09-04,87.089996,87.779999,85.309998,86.269997,84.468765,10349400
2020-09-08,85.269997,87.580002,84.769997,85.410004,83.626740,11083100
2020-09-09,85.930000,86.830002,84.459999,85.860001,84.067337,6928700
2020-09-10,85.800003,87.070000,84.529999,84.879997,83.107796,7552000
2020-09-11,84.949997,85.849998,84.150002,85.269997,83.489647,7103300
2020-09-14,85.750000,87.059998,85.639999,86.629997,84.821251,5535800
2020-09-15,87.180000,88.250000,87.169998,87.709999,85.878716,8361900
2020-09-16,88.000000,89.430000,87.750000,88.379997,86.534721,7146400
2020-09-17,87.050003,87.320000,85.360001,86.750000,84.938759,7386600
2020-09-18,86.809998,87.239998,84.599998,84.949997,83.176331,10113400
2020-09-21,82.860001,83.949997,81.750000,83.889999,82.138466,7188800
2020-09-22,84.050003,84.389999,83.180000,83.949997,82.197212,4465000
2020-09-23,84.379997,84.900002,82.820000,82.989998,81.257263,6414700
2020-09-24,82.629997,84.139999,81.919998,83.040001,81.306213,4881500
2020-09-25,82.529999,84.690002,82.220001,84.300003,82.539917,5981500
2020-09-28,85.519997,86.239998,84.989998,86.070000,84.272957,5976200
2020-09-29,86.250000,86.250000,84.629997,84.800003,83.029472,4064000
2020-09-30,86.629997,87.160004,85.470001,85.919998,84.126083,10134400
2020-10-01,87.040001,87.449997,86.199997,86.739998,84.928963,7241200
2020-10-02,85.150002,87.129997,85.089996,86.570000,84.762512,5602300
2020-10-05,87.269997,88.680000,87.199997,88.470001,86.622841,7004800
2020-10-06,88.650002,89.279999,86.800003,87.010002,85.193321,7951100
2020-10-07,87.820000,88.980003,87.440002,88.449997,86.603256,5179300
2020-10-08,88.459999,89.610001,88.410004,89.529999,87.660713,4958800
2020-10-09,89.800003,90.330002,89.580002,90.010002,88.130692,6197700
2020-10-12,90.459999,91.099998,89.930000,90.779999,88.884613,5909100
2020-10-13,90.580002,90.849998,89.769997,90.160004,88.277565,5732000
2020-10-14,90.169998,90.599998,88.559998,89.309998,87.445297,4760700
2020-10-15,88.160004,88.870003,87.669998,88.830002,86.975327,5002200
2020-10-16,89.389999,89.629997,88.440002,88.519997,86.671799,4721300
2020-10-19,88.699997,89.570000,87.360001,87.599998,85.771004,5426600
2020-10-20,88.680000,89.720001,88.040001,88.510002,86.662010,4939700
2020-10-21,88.379997,89.160004,88.190002,88.269997,86.427025,4119200
2020-10-22,88.019997,89.379997,87.699997,89.360001,87.494255,4257800
2020-10-23,89.800003,90.959999,89.440002,90.800003,88.904198,7811500
2020-10-26,90.029999,91.129997,88.650002,89.660004,87.788002,7756400
2020-10-27,89.480003,90.349998,89.169998,90.050003,88.169861,8027500
2020-10-28,88.650002,88.949997,86.610001,87.169998,85.349991,12738800
2020-10-29,87.169998,89.110001,86.610001,88.300003,86.456406,8440000
2020-10-30,87.750000,88.389999,85.629997,86.959999,85.144371,11400700
2020-11-02,87.540001,87.769997,85.449997,85.970001,84.175041,8904900
2020-11-03,86.779999,89.059998,86.180000,88.389999,86.544510,6910400
2020-11-04,88.900002,91.290001,88.739998,89.790001,87.915283,10509400
2020-11-05,90.690002,91.160004,89.900002,90.620003,88.727966,6169700
2020-11-06,90.150002,91.199997,89.779999,90.650002,88.757332,6626100
2020-11-09,97.320000,97.650002,95.639999,95.879997,93.878128,16225800
2020-11-10,93.739998,95.269997,93.139999,93.919998,92.392685,10474700
2020-11-11,94.110001,95.830002,94.019997,95.040001,93.494484,8296500
2020-11-12,94.660004,94.760002,92.660004,93.529999,92.009026,7058400
2020-11-13,94.379997,95.589996,93.699997,95.559998,94.006004,5516100
2020-11-16,96.790001,97.809998,96.019997,97.779999,96.189911,9371300
2020-11-17,97.209999,98.779999,96.809998,98.599998,96.996574,8722300
2020-11-18,98.629997,99.330002,97.910004,97.910004,96.317818,6039500
2020-11-19,97.239998,97.919998,96.860001,97.760002,96.170242,4252300
2020-11-20,97.419998,97.540001,96.949997,97.010002,95.432442,4609700
2020-11-23,97.620003,97.860001,96.419998,96.879997,95.304550,4803200
2020-11-24,97.510002,98.720001,97.400002,98.300003,96.701469,6319900
2020-11-25,98.500000,98.540001,97.940002,98.199997,96.603088,4027100
2020-11-27,98.480003,98.980003,98.279999,98.660004,97.055611,2169700
2020-11-30,98.199997,98.290001,96.959999,98.019997,96.426018,5197300
2020-12-01,99.000000,99.260002,98.250000,98.820000,97.213005,4970000
2020-12-02,98.510002,99.040001,98.209999,98.910004,97.301544,3377900
2020-12-03,99.019997,101.000000,98.970001,100.110001,98.482033,6264100
2020-12-04,101.349998,102.940002,101.070000,102.279999,100.616730,6952700
2020-12-07,102.010002,102.220001,100.690002,101.410004,99.760895,4514800
2020-12-08,100.370003,101.570000,100.010002,101.209999,99.564133,3911300
2020-12-09,101.940002,102.209999,100.099998,100.400002,98.767319,6629900
2020-12-10,103.510002,106.089996,102.750000,105.389999,103.676163,12939200
2020-12-11,104.410004,104.779999,102.330002,103.000000,101.325027,6262600
2020-12-14,103.830002,104.709999,103.250000,103.320000,101.639824,5156200
2020-12-15,104.239998,104.860001,103.779999,104.180000,102.485840,5195200
2020-12-16,104.099998,104.800003,102.720001,103.269997,101.590637,6409300
2020-12-17,103.550003,104.040001,102.610001,103.209999,101.531616,4535700
2020-12-18,103.330002,104.110001,102.949997,103.279999,101.600471,10215000
2020-12-21,101.220001,103.150002,100.019997,102.940002,101.266006,7175900
2020-12-22,102.120003,103.169998,101.889999,102.410004,100.744629,4302700
2020-12-23,102.290001,102.690002,101.970001,102.059998,100.400322,3817300
2020-12-24,102.300003,102.360001,101.680000,102.010002,100.351128,1949200
2020-12-28,102.919998,104.379997,102.309998,104.339996,102.643234,5055200
2020-12-29,104.889999,105.779999,104.470001,105.629997,103.912254,4780900
2020-12-30,105.989998,106.620003,105.779999,105.970001,104.246735,3654100
2020-12-31,106.000000,107.139999,105.620003,106.980003,105.240303,3566300
2021-01-04,107.660004,107.750000,102.139999,103.099998,101.423393,8041500
2021-01-05,102.919998,104.260002,102.800003,103.440002,101.757874,5721900
2021-01-06,102.989998,105.209999,102.910004,104.190002,102.495674,5017200
2021-01-07,104.489998,104.639999,102.949997,103.349998,101.669334,5057000
2021-01-08,103.860001,105.760002,103.419998,105.669998,103.951607,5869700
2021-01-11,105.099998,105.639999,104.269997,104.599998,102.899010,4257400
2021-01-12,104.010002,104.320000,102.309998,102.820000,101.147957,4332600
2021-01-13,102.320000,103.379997,101.489998,102.889999,101.216820,4804500
2021-01-14,103.800003,104.190002,101.709999,101.820000,100.164215,4528300
2021-01-15,101.379997,102.690002,101.209999,102.330002,100.665932,5522900
2021-01-19,102.800003,103.599998,101.339996,102.540001,100.872513,6519600
2021-01-20,102.410004,105.849998,102.199997,105.459999,103.745018,5844300
2021-01-21,105.459999,105.489998,104.449997,104.580002,102.879333,5731500
2021-01-22,104.160004,104.470001,103.059998,103.910004,102.220238,5231600
2021-01-25,103.750000,103.949997,102.169998,103.449997,101.767708,5009000
2021-01-26,103.400002,105.209999,103.239998,104.690002,102.987549,7195300
2021-01-27,101.480003,101.779999,96.730003,97.870003,96.278458,18139500
2021-01-28,98.940002,100.529999,98.099998,98.150002,96.553902,8868200
2021-01-29,97.389999,97.790001,95.919998,96.809998,95.235695,8203000
2021-02-01,96.989998,99.620003,96.919998,98.580002,96.976906,7206300
2021-02-02,99.050003,102.480003,98.779999,101.650002,99.996986,6917700
2021-02-03,101.250000,102.650002,100.809998,101.019997,99.377228,3934800
2021-02-04,101.360001,104.239998,101.110001,103.639999,101.954628,6926800
2021-02-05,105.089996,107.540001,104.779999,106.480003,104.748444,8072100
2021-02-08,106.419998,106.529999,105.339996,106.260002,104.532021,4836600
2021-02-09,106.000000,106.830002,105.220001,106.220001,104.492668,4095200
2021-02-10,106.779999,106.900002,104.930000,105.870003,104.148361,4293200
2021-02-11,106.120003,106.230003,105.029999,105.860001,104.138527,2976000
2021-02-12,105.739998,105.940002,104.720001,105.300003,103.587631,3169800
2021-02-16,104.879997,106.589996,104.699997,106.150002,104.423813,4928100
2021-02-17,105.110001,105.459999,104.150002,104.440002,103.179016,5733800
2021-02-18,103.779999,105.339996,103.410004,104.970001,103.702614,4098700
2021-02-19,104.750000,105.279999,103.220001,103.370003,102.121941,4128900
2021-02-22,102.989998,102.989998,101.750000,101.809998,100.580772,5211800
2021-02-23,103.339996,103.339996,99.930000,101.370003,100.146080,8740300
2021-02-24,101.160004,104.510002,100.599998,104.379997,103.119743,7542700
2021-02-25,104.000000,105.769997,103.110001,103.470001,102.220734,7534000
2021-02-26,104.150002,109.480003,103.680000,108.029999,106.725670,15122900
2021-03-01,108.599998,110.470001,106.540001,106.870003,105.579681,7930300
2021-03-02,107.309998,108.250000,105.820000,107.199997,105.905693,5016800
2021-03-03,106.940002,107.959999,106.120003,106.220001,104.937523,5313400
2021-03-04,106.260002,107.169998,103.849998,104.889999,103.623581,7211800
2021-03-05,106.059998,106.059998,102.750000,105.199997,103.929832,5559900
2021-03-08,104.800003,106.889999,104.230003,105.029999,103.761887,5119500
2021-03-09,106.279999,107.970001,105.830002,106.550003,105.263542,5510900
2021-03-10,107.220001,109.070000,106.959999,107.779999,106.478683,6077000
2021-03-11,108.410004,108.570000,107.260002,107.320000,106.024239,4670700
2021-03-12,107.419998,107.989998,106.580002,107.809998,106.508331,3356000
2021-03-15,107.889999,108.949997,107.059998,108.900002,107.585167,7107300
2021-03-16,110.570000,112.339996,109.889999,111.339996,109.995705,11376200
2021-03-17,111.309998,111.459999,108.930000,110.459999,109.126335,10128400
2021-03-18,109.279999,110.269997,107.500000,107.620003,106.320625,7813400
2021-03-19,108.349998,108.849998,105.830002,106.339996,105.056076,21452000
2021-03-22,106.400002,108.419998,106.000000,107.570000,106.271225,7605100
2021-03-23,107.739998,107.949997,105.669998,106.250000,104.967163,5657800
2021-03-24,106.629997,107.279999,104.940002,104.970001,103.702614,5731300
2021-03-25,105.010002,107.699997,104.059998,107.349998,106.053886,8149000
2021-03-26,107.250000,110.000000,107.180000,109.900002,108.573097,6167600
2021-03-29,109.010002,110.250000,106.589996,109.129997,107.812393,5167100
2021-03-30,108.419998,110.449997,108.279999,110.269997,108.938622,4552900
2021-03-31,110.330002,111.620003,109.190002,109.269997,107.950699,6478400
2021-04-01,110.059998,110.059998,108.199997,109.379997,108.059372,5793000
2021-04-05,109.910004,111.349998,109.870003,111.019997,109.679565,6913100
2021-04-06,111.379997,113.820000,111.099998,113.150002,111.783852,6745200
2021-04-07,112.910004,113.760002,112.650002,113.190002,111.823372,5629600
2021-04-08,113.650002,113.959999,112.680000,113.040001,111.675186,5011300
2021-04-09,112.910004,113.269997,111.970001,113.180000,111.813484,4114300
2021-04-12,113.019997,113.889999,112.769997,113.809998,112.435883,4707800
2021-04-13,113.779999,115.599998,113.680000,115.360001,113.967171,4607400
2021-04-14,115.220001,116.239998,114.720001,115.160004,113.769592,3994600
2021-04-15,115.099998,116.889999,114.779999,116.660004,115.251480,5079100
2021-04-16,117.820000,118.500000,116.940002,118.339996,116.911179,5777900
2021-04-19,118.169998,118.980003,117.040001,117.599998,116.180122,4889700
2021-04-20,116.959999,117.260002,115.349998,116.269997,114.866180,5662400
2021-04-21,116.089996,117.260002,115.860001,116.739998,115.330505,4397400
2021-04-22,116.870003,116.879997,115.230003,115.919998,114.520416,5744900
2021-04-23,116.019997,117.980003,115.839996,117.559998,116.140610,4555800
2021-04-26,116.949997,117.250000,115.059998,115.919998,114.520416,5924900
2021-04-27,115.669998,116.389999,115.269997,116.150002,114.747635,7260900
2021-04-28,113.440002,114.150002,111.610001,112.400002,111.042915,14793500
2021-04-29,113.209999,115.150002,112.760002,114.629997,113.245979,8936600
2021-04-30,114.000000,114.949997,113.489998,114.489998,113.107674,6478700
2021-05-03,115.180000,116.739998,115.129997,115.720001,114.322823,5049800
2021-05-04,115.150002,115.400002,113.540001,114.110001,112.732262,6265100
2021-05-05,114.209999,114.879997,113.160004,113.480003,112.109871,4677700
2021-05-06,113.650002,114.809998,113.099998,114.739998,113.354652,4113300
2021-05-07,115.110001,115.839996,114.239998,114.339996,112.959480,4867500
2021-05-10,114.570000,116.089996,114.209999,114.300003,112.919975,5759500
2021-05-11,113.320000,113.690002,112.169998,113.550003,112.179031,7775400
2021-05-12,111.870003,112.389999,109.559998,109.790001,108.895973,7965300
2021-05-13,110.160004,111.180000,109.160004,110.489998,109.590271,7999400
2021-05-14,111.010002,111.589996,110.250000,111.199997,110.294495,6836300
2021-05-17,111.220001,111.269997,109.830002,110.980003,110.076286,4521200
2021-05-18,111.370003,112.209999,111.010002,111.070000,110.165558,5177300
2021-05-19,109.599998,109.940002,108.879997,109.669998,108.776955,5997400
2021-05-20,109.980003,111.690002,109.870003,111.410004,110.502785,5345500
2021-05-21,111.629997,112.220001,110.570000,110.919998,110.016777,5146500
2021-05-24,111.800003,113.029999,111.519997,112.519997,111.603745,5476100
2021-05-25,112.919998,113.150002,112.180000,112.629997,111.712845,5391800
2021-05-26,113.300003,113.870003,112.629997,112.849998,111.931053,3841600
2021-05-27,113.470001,114.089996,112.760002,113.510002,112.585686,7378400
2021-05-28,114.349998,114.349998,113.050003,113.879997,112.952675,4239800
2021-06-01,114.559998,114.620003,113.099998,113.339996,112.417061,4306900
2021-06-02,113.709999,113.709999,112.750000,113.000000,112.079834,5045000
2021-06-03,112.010002,112.239998,110.150002,111.120003,110.215149,5723900
2021-06-04,111.620003,112.070000,111.050003,111.989998,111.078056,4477500
2021-06-07,111.980003,112.279999,110.989998,111.330002,110.423439,4009000
2021-06-08,111.379997,111.989998,110.860001,111.519997,110.611885,4669800
2021-06-09,111.739998,112.190002,111.330002,111.389999,110.482941,3669400
2021-06-10,111.800003,112.430000,111.440002,112.209999,111.296272,3833200
2021-06-11,112.279999,112.830002,112.190002,112.559998,111.643417,3231200
2021-06-14,112.779999,113.230003,111.500000,112.449997,111.534309,4222400
2021-06-15,112.459999,112.500000,111.559998,111.889999,110.978874,3487300
2021-06-16,112.419998,112.570000,110.199997,111.360001,110.453194,4822000
2021-06-17,111.000000,111.949997,110.709999,111.389999,110.482941,4008500
2021-06-18,110.739998,110.750000,109.260002,109.699997,108.806709,7024400
2021-06-21,110.000000,111.370003,109.680000,110.970001,110.066368,5628500
2021-06-22,111.070000,112.260002,110.599998,111.849998,110.939201,3583500
2021-06-23,111.279999,111.970001,111.139999,111.559998,110.651558,3552100
2021-06-24,111.779999,112.910004,111.779999,111.989998,111.078056,3840000
2021-06-25,112.750000,113.220001,112.220001,113.040001,112.119507,12171200
2021-06-28,112.930000,113.050003,111.449997,112.239998,111.326027,4546600
2021-06-29,112.070000,112.690002,111.529999,112.269997,111.355774,3789500
2021-06-30,112.339996,112.589996,111.269997,111.809998,110.899529,6759100
2021-07-01,111.949997,113.489998,111.809998,113.410004,112.486504,4810600
2021-07-02,113.970001,115.300003,113.709999,114.970001,114.033798,4722000
2021-07-06,115.080002,115.849998,114.320000,115.730003,114.787613,5294700
2021-07-07,115.879997,117.769997,115.650002,117.139999,116.186119,5382300
2021-07-08,115.449997,116.760002,115.239998,115.989998,115.045486,4486100
2021-07-09,116.059998,117.739998,116.000000,117.470001,116.513435,3533600
2021-07-12,117.750000,118.779999,117.389999,118.459999,117.495377,5683400
2021-07-13,118.540001,119.989998,118.449997,119.550003,118.576500,5529300
2021-07-14,119.940002,120.830002,119.680000,119.800003,118.824463,5701800
2021-07-15,119.290001,119.580002,118.180000,118.970001,118.001221,6467500
2021-07-16,119.680000,120.480003,118.500000,118.730003,117.763184,5024800
2021-07-19,117.540001,117.550003,114.330002,115.320000,114.380943,7731300
2021-07-20,115.629997,118.070000,115.330002,117.419998,116.463844,5117800
2021-07-21,117.540001,119.650002,117.480003,119.269997,118.298775,4377500
2021-07-22,119.339996,122.919998,119.070000,122.629997,121.631416,7172300
2021-07-23,124.550003,126.320000,123.919998,125.970001,124.944221,7934200
2021-07-26,125.739998,126.099998,124.250000,126.059998,125.033485,4827500
2021-07-27,126.080002,126.160004,124.809998,126.029999,125.003731,6110900
2021-07-28,122.559998,123.330002,121.389999,122.410004,121.413216,11747000
2021-07-29,122.930000,123.470001,122.139999,122.379997,121.383453,6618400
2021-07-30,122.190002,122.980003,121.099998,121.430000,120.441185,5711700
2021-08-02,122.029999,122.980003,120.070000,120.370003,119.389832,5996800
2021-08-03,120.570000,120.750000,117.519997,119.129997,118.159920,6030500
2021-08-04,119.129997,119.209999,117.570000,118.250000,117.287086,6675500
2021-08-05,118.720001,119.089996,118.110001,119.029999,118.060738,4281900
2021-08-06,119.139999,119.209999,118.080002,119.050003,118.080574,6831500
2021-08-09,118.989998,119.019997,117.750000,117.940002,116.979614,4557900
2021-08-10,118.389999,118.500000,115.980003,116.389999,115.442238,9839700
2021-08-11,116.339996,117.290001,115.900002,116.500000,115.999825,6472300
2021-08-12,116.410004,116.779999,115.510002,115.750000,115.253044,4358300
2021-08-13,115.940002,116.830002,115.400002,116.760002,116.258713,4360900
2021-08-16,116.690002,117.730003,116.410004,117.540001,117.035362,5976000
2021-08-17,116.620003,116.940002,115.559998,116.570000,116.069527,4719800
2021-08-18,116.279999,116.739998,115.599998,115.680000,115.183350,4520500
2021-08-19,114.510002,115.070000,113.610001,114.320000,113.829185,5317100
2021-08-20,113.980003,115.000000,113.660004,114.629997,114.137856,3485400
2021-08-23,114.709999,115.459999,114.709999,115.150002,114.655624,4235100
2021-08-24,115.389999,115.849998,114.940002,115.080002,114.585930,3447300
2021-08-25,115.589996,115.989998,115.000000,115.570000,115.073822,3881500
2021-08-26,115.620003,115.769997,113.860001,114.320000,113.829185,5188200
2021-08-27,114.610001,115.389999,114.180000,115.120003,114.625755,4202900
2021-08-30,115.610001,115.820000,114.629997,115.610001,115.113647,3078200
2021-08-31,115.769997,117.599998,115.650002,117.489998,116.985573,6995500
2021-09-01,118.010002,118.330002,117.279999,117.449997,116.945747,4402700
2021-09-02,118.290001,118.360001,116.900002,117.370003,116.866096,3801900
